idPersonaje	idFamilia	nombreA	nombreE	suhra	nacimiento	nacimiento_comentario	muerte	muerte_comentario	edad	edad_comentario	resumenBiografico	creado	modificado	publicado	maestrosOrientales	nacimientoec	muerteec	fuentesCitadas
7422	0	غالبة بنت محمد المعلمة الأندلسية	Gāliba b. Muḥammad al-Muʿallima al-Andalusiyya	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:52Z	2017-07-05T10:13:43Z	1	NA	0	0	مسلمة بن قاسم (كتاب النساء) (IB, D)
7423	438	غانم بن وليد (الوليد) بن عمر (محمد) بن عبد الرحمن المخزومي المالقي، أبو محمد	Gānim b. (al-)Walīd b. ʿUmar (Muḥammad) b. ʿAbd al-Raḥmān al-Mālaqī al-Maḫzūmī, Abū Muḥammad	NA	0	NA	470	NA	0	NA	NA	2010-12-29T01:14:52Z	2019-05-16T13:13:38Z	1	NA	0	1077	"أبو الحسن علي بن أحمد العابدي (H, D) ●  
الحميدي (IB) ● 
صاحب الذخيرة والمسهب (IS) ● 
ابن خاقخن(Irsad) ● 
"
7424	0	غانم بن الأسقطير الطلمنكي	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:52Z	2010-12-29T01:14:52Z	1	NA	0	0	الحجاري
7425	0	غانم بن الحسن الرعيني	Gānim b. al-Ḥasan al-Ruʿaynī	NA	0	NA	300	a. (finales reinado del emir ʿAbd Allāh)	0	NA	NA	2010-12-29T01:14:52Z	2018-09-18T13:52:59Z	1	يحيى بن بكير	0	912	كتاب ابن حارِث ـ من  ... وقرأت بخطّ محمد بن أحمد(IF)</br>
7426	0	غانم بن منتيل	Gānim b. Mantīl	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:52Z	2019-05-19T19:09:35Z	1	NA	0	0	▪ إسماعيل - ذكره (IF) <br>
7427	0	غاية المنى	Gayya	NA	0	NA	443	v., época Ibn Sumadih	0	NA	NA	2010-12-29T01:14:52Z	2017-07-19T10:13:11Z	1	NA	0	1051	السالمي < أبو القاسم بن حبيش
7428	0	غدا بنت عبد الله بن حمدون	Gadā bt. ʿAbd Allāh b. Ḥamdūn	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:52Z	2019-05-19T19:13:47Z	1	NA	0	0	NA
7429	0	غربيب الطليطلي	Girbīb	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:52Z	2010-12-29T01:14:52Z	1	NA	0	0	NA
7430	0	غربيب بن خلف بن قاسم القيسي الخطيب، المجريطي، أبو الحسن	NA	المجريطي	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:52Z	2010-12-29T01:14:52Z	1	NA	0	0	NA
7431	0	غربيب بن خلف بن قاسم القيسي، أبو الحسن	NA	NA	0	NA	0	NA	0	NA	Alfaquí de Vélez Málaga, originario de Málaga, que se trasladó a Granada. Ejerció como ḫaṭīb en la aljama de la alquería de Gójar (Qulğar) de la Zubia de Granada, siendo, junto con Abū ʿAbd Allāh Muḥammad b. al-Ḥasan b. Badāwa al-Anṣārī, de los últimos en predicar en ella. La mezquita Ibn Girbīb de Vélez debe a él su nombre.	2010-12-29T01:14:52Z	2016-03-11T09:49:04Z	1	NA	0	0	NA
7432	0	غربيب بن عبد الله الثقفي الطليطلي، أبو عبد الله	NA	NA	0	NA	207	NA	0	NA	NA	2010-12-29T01:14:52Z	2012-10-03T12:44:45Z	1	NA	0	822	"الحميدي، ابن القوطية، ابن حيان ● 
الجذوة (IS) ●"
7433	0	غصن بن إبراهيم بن أحمد (يحيى) بن غصن القيسي، أبو الحسن	Guṣn b. Ibrāhīm b. Aḥmad (Yaḥyà) b. Guṣn al-Qaysī, Abū l-Ḥasan	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:52Z	2014-09-11T11:57:30Z	1	NA	0	0	الشيخ في الذيل -ذكره
7434	0	غصن بن مرزوق	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7435	0	غلام الفصيح الأندلسي	Gulām	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2015-03-11T13:10:39Z	1	NA	0	0	NA
7436	0	غلبون بن محمد بن عبد العزيز بن غلبون بن فتحون بن غلبون بن عمر الأنصاري، أبو محمد	Galbūn b. Muḥammad b. Galbūn b. Muḥammad b. ʿAbd al‑ʿAzīz b. Galbūn b. Fathun b. Galbūn b. ʿUmar al‑Anṣārī, Abū Muḥammad	NA	546	NA	613	rabīʿ II= julio 1216	67	NA	"""Estudió con Ibn Ḥubayš y otros. Era un buen transmisor y muy piadoso. Tenía un libro sobre Murcia e informó personalmente a Ibn al-Abbār"" (Aguilar, ""Identidad"", 37, nº 44)."	2010-12-29T01:14:53Z	2018-10-17T13:07:45Z	1	NA	1151	1216	الشيخ في الذيل -ذكره
7437	0	غليب الطليطلي، أبو تمام	Gulayb	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	أبو جعفر
7438	0	غوث المعلم	Gawṯ al-Muʿallim	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2019-05-19T19:16:45Z	1	NA	0	0	▪ إسماعيل - ذكره (IF) <br>
7439	0	غياث بن عبد الصمد بن محمد بن غياث الصدفي، أبو الحسن	Giyāṯ?	NA	0	NA	531	v.	0	NA	NA	2010-12-29T01:14:53Z	2014-06-13T12:00:49Z	1	NA	0	1136	NA
7440	0	فائز القرطبي	Fāʾiz	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	أبو داود المقرىء، أبو الحسين بن هذيل
7441	737	فائز بن عبد الله (بن عبد الرحمن) بن فائز بن عبد الرحمن العكي، أبو الحسن	NA	NA	0	NA	607	v.	0	NA	NA	2010-12-29T01:14:53Z	2015-07-14T14:20:26Z	1	NA	0	1210	NA
7442	0	فائق الحكمي	Fāʾiq	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7443	0	فائق، مولى أحمد بن سعيد بن حزم	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7444	0	فاتح، مولى أبي القاسم محمد بن عبد الله بن محمد بن فندلة	Fātiḥ	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7445	0	فاتح، مولى صاحب الأحكم أبي جعفر أحمد بن محمد بن رومان	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7446	0	فاتح، مولى عبد الله بن موسى الأموي، أبو نصر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7447	0	فاتن الحكمي الخادم، الصغير، الخازن، أبو القاسم	Fātin al-Ḥakamī al-Ḫādim, al-Ṣagīr, al-Ḫāzin, Abū l-Qāsim	الصغير، الخازن	0	NA	399	402/1011	0	NA	NA	2010-12-29T01:14:53Z	2018-01-11T10:34:27Z	1	NA	0	1008	ابن حيان
7448	0	فاجر بن عمر بن فاخر العبدري، أبو الفتوح	Fāğir	NA	0	NA	640	aprox./636	0	NA	NA	2010-12-29T01:14:53Z	2014-09-11T13:50:50Z	1	NA	0	1242	NA
7449	31	فارس بن محمد بن قادم، أبو القاسم	Fāris b. Muḥammad b. Qādim, Abū l-Qāsim	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2012-05-30T11:41:34Z	1	NA	0	0	NA
7450	0	فاطمة الارجية (الارحبية)	Fāṭima	NA	0	NA	551	NA	0	NA	NA	2010-12-29T01:14:53Z	2017-07-27T09:52:09Z	1	NA	0	1156	NA
7451	170	فاطمة بنت أبي القاسم عبد الرحمن بن محمد بن غالب الأنصاري القرطبي الشراط، أم الفتح	Fāṭima bt. Abī l-Qāsim ʿAbd al-Raḥmān b. Muḥammad b. Gālib al-Anṣārī al-Qurṭubī al-Šarrāt, Umm al-Fatḥ	NA	0	NA	613	NA	0	NA	NA	2010-12-29T01:14:53Z	2017-07-04T09:08:05Z	1	NA	0	1216	NA
7452	0	فاطمة بنت حسين أبي علي بن محمد بن فيره بن حيون الصدفي	Fāṭima bt. Abī l-Qāsim ʿAbd al-Raḥmān b. Muḥammad b. Gālib al-Anṣārī al-Qurṭubī al-Šarrāt, Umm al-Fatḥ	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2017-07-04T09:01:34Z	1	NA	0	0	NA
7453	484	فاطمة بنت زكرياء بن عبد الله الكاتب الشبلاري	Fāṭima bt. Zakariyyāʾ b. ʿAbd Allāh al-Kātib al-Šabulārī	الشبلاري	333	ded.	427	final ğumādà I=marzo	94	NA	NA	2010-12-29T01:14:53Z	2017-07-27T09:22:08Z	1	NA	944	1036	ابن حيان (IB)
7454	0	فاطمة بنت سعد الخير بن محمد بن سهل الأنصاري الأندلسي	Fāṭima bint Saʿd al-Ḫayr b. Muḥammad b. Sahl al-Anṣārī al-Andalusī	NA	0	NA	600	NA	0	NA	NA	2010-12-29T01:14:53Z	2019-03-29T13:02:59Z	1	NA	0	1203	NA
7455	0	فاطمة بنت عبد الرحمن بن محمد بن حيوة الوشقي المقري	Fāṭima bt. ʿAbd al-Raḥmān b. Muḥammad b. Ḥaywa al-Wašqī al-Muqriʾ	NA	0	NA	490	v.	0	NA	NA	2010-12-29T01:14:53Z	2017-07-04T09:10:45Z	1	NA	0	1096	NA
7456	789	فاطمة بنت عتيق بن علي بن خلف الأموي ابن قنترال	Fāṭima bt. ʿAtīq b. ʿAlī b. Ḫalaf al-Umawī Ibn Qantarāl	NA	0	NA	650	a.	0	NA	NA	2010-12-29T01:14:53Z	2018-10-31T09:52:03Z	1	NA	0	1252	NA
7457	89	فاطمة بنت محمد بن علي بن شريعة اللخمي	Fāṭima bint Muḥammad b. ʿAlī b. Šarīʿa al-Laḫmī	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2017-07-04T09:44:56Z	1	NA	0	0	NA
7458	0	فاطمة بنت يحيى بن يوسف المغامي	Fāṭima bt. Yaḥyà b. Yūsuf al-Magāmī	NA	0	NA	319	/320	0	NA	NA	2010-12-29T01:14:53Z	2017-07-04T10:00:44Z	1	NA	0	931	ابن بشكوال (IZ)
7459	0	فاقح، مولى علي بن محمد بن عائشة الصنهاجي اللمتوني، أبو الحسن	Fāqiḥ	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7460	0	فتح (الفتح) بن خلف البلنسي المقرىء، أبو نصر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7461	0	فتح الشكوني، مولى السكونيين، أبو نصر	Fatḥ / (al-)Fatḥ	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2013-04-05T15:14:48Z	1	NA	0	0	أبو بكر بن سيد الناس
7462	0	فتح بن ... بن غصن	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7463	0	فتح بن إبراهيم الأموي، ابن القشاري، أبو نصر	Fatḥ b. Ibrāhīm al-Umawī, Ibn al-Qaššārī, Abū Naṣr	ابن القشاري	322	NA	403	viernes 1 rağab=16 enero	81	ded.	NA	2010-12-29T01:14:53Z	2013-12-19T14:23:30Z	1	NA	933	1013	أبو جعفر بن ميمون، أبو عمر يوسف بن خضر، ابن ذنين (IB)
7464	0	فتح بن أحمد بن محمد (بن خلف بن سعيد) الجذامي إشبيلي، الفرياني، أبو نصر	NA	الفرياني	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	أبو بكر بن خير
7465	0	فتح بن أصبغ، ابن ثاكلة (تاكلة)، أبو نصر	Fatḥ b. Aṣbag, b. Ṯāqila (Tāqila), Abū Naṣr	ابن ثاكلة (تاكلة)	0	NA	371	martes 6 ğumādà I = 7 noviembre	0	NA	NA	2010-12-29T01:14:53Z	2019-07-01T20:05:53Z	1	NA	0	981	▪ أبو الخطاب بن واجب (IF) <br>
7466	72	فتح بن الفرج الأزدي، الرشاش	NA	الرشاش	0	NA	210	NA	0	NA	NA	2010-12-29T01:14:53Z	2014-07-30T10:38:45Z	1	NA	0	825	ابن حيان ـ ذكره (IA) ، ابن حبيش ـ قرأت بعضه ب خط (IA)
7467	0	فتح بن بطال (نطال)، أبو نصر	NA	NA	0	NA	371	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	981	ابن الفرضي، أبو الخطاب بن واجب
7468	0	فتح بن حدبون (حربون) (حرثون)	Fatḥ b. Ḥadbūn (Ḥarbūn, Ḥarṯūn)	NA	0	NA	326	/327	0	NA	NA	2010-12-29T01:14:53Z	2018-09-18T14:11:20Z	1	NA	0	937	خالد بن سعد (IH, IF)
12466	0	فرقد بن عبد الله الجرشي	NA	NA	0	NA	0	NA	0	NA	NA	2012-10-03T13:59:43Z	2012-10-03T13:59:43Z	1	NA	0	NA	NA
7470	0	فتح بن خلف	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2010-12-29T01:14:53Z	1	NA	0	0	NA
7471	0	فتح بن زرياب	Fatḥ b. Ziryāb	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:53Z	2019-05-19T19:23:36Z	1	NA	0	0	▪ خالد - ذكره (IF) <br>
7472	778	فتح بن علي بن أحمد بن عبد الله الأنصاري، الأشبرون، أبو نصر	NA	الأشبرون	0	NA	637	NA	0	NA	NA	2010-12-29T01:14:53Z	2017-10-27T13:21:05Z	1	NA	0	1239	"ابو محمد طلحة ابن ابي بكر بن طلحة -ذكره 
"
7473	0	فتح بن محمد الأنصاري، ابن القطيلي، أبو نصر	Fatḥ b. Muḥammad al-Anṣārī, Ibn al-Quṭaylī, Abū Naṣr	ابن القطيلي	0	NA	364	lunes 3 šaʿbān = 18 abril	0	NA	NA	2010-12-29T01:14:53Z	2019-05-19T19:29:58Z	1	"▪ محمد بن مضر <br>
▪ عمر بن محمد بن العطار المصري <br>"	0	975	NA
7474	0	فتح بن محمد بن فتح الأنصاري الإشبيلي الأسود المقرىء، أبو نصر	NA	NA	0	NA	574	rağab=diciembre 1178	0	NA	NA	2010-12-29T01:14:53Z	2014-09-11T12:44:24Z	1	NA	0	1178	ابو عبد اللة بن سعيد الطراز -ذكره
7475	0	فتح بن محمد بن فتح بن محمد (بن عبد الرحمن بن قاسم بن إسماعيل) الأنصاري القرطبي، ابن الفصال، أبو نصر	NA	ابن الفصال	0	NA	600	/599	0	NA	NA	2010-12-29T01:14:54Z	2014-09-11T12:56:16Z	1	NA	0	1203	"ابو القاسم ابن الطيلسان -ذكره
الشيخ في الذيل -ذكره"
7476	575	فتح بن محمد بن مرحب، أبو نصر	Fatḥ b. Muḥammad b. Marḥab, Abū Naṣr	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2015-03-03T16:47:08Z	1	NA	0	0	NA
7477	0	فتح بن محمد، ابن الحجام، أبو نصر	NA	ابن الحجام	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	ابن الطيلسان
7478	0	فتح بن موسى بن حماد بن عبد الله بن علي بن يوسف الأموي المغربي الجزيري القصري ، نجم الدين ، جمال الدين ، أبو نصر ، أبو البركات	Fatḥ b. Mūsà b. Ḥammād b. ʿAbd Allāh b. ʿAlī b. Yūsuf al-Umawī al-Magribī al-Ğazīrī al-Qaṣrī, Nağm al-ḏīn, Ǧamāl al-dīn, Abū Naṣr, Abū l-Barakāt	NA	588	rağab / 584	663	4 ğumādà I = 22 de febrero / 673	75	ded.	"""Literato y poeta, especializado en textos de panegírico a los reyes, viajó a Oriente, donde se instaló. Con él estudió Abū Muḥammad Mūsà b. Sulaymān al-Rundī. Compuso varias obras"" (Marín y Fierro, Sabios, 116, nº 62).""
"	2010-12-29T01:14:54Z	2019-05-15T13:17:12Z	1	NA	1192	1265	NA
7479	0	فتح بن نصر الوراق، أبو نصر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	NA
7480	0	فتح بن نصر بن حبيب الماردي، أبو نصر	Fatḥ b. Naṣr b. Ḥabīb al-Māridī, Abū Naṣr	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2019-05-19T19:37:28Z	1	"▪ علي بن عبد العزيز <br>
▪ ابن أبي مسرة <br>
▪ الصائغ <br>"	0	0	"▪ خالد - ذكره (IF) <br>
▪ محمد بن أحمد - ذكر (IF) <br>
▪ خالد بن سعد - قال (IH) <br>"
7481	0	فتح بن نصر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2013-07-12T13:49:53Z	1	NA	0	0	NA
7482	0	فتح بن نطال طليطلي، أبو نصر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	NA
7483	0	فتح بن نطال، أبو نصر	Fatḥ b. Niṭāl, Abū Naṣr	NA	0	NA	0	NA	0	توفي بعد أن أسن	NA	2010-12-29T01:14:54Z	2019-05-19T19:41:26Z	1	NA	0	0	NA
7484	0	فتح بن يحيى بن حزب الله الأنصاري، أبو نصر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	الذيل
7485	0	فتح بن يحيى بن سلمة بن مهدي المرادي الكفيف، أبو نصر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2015-01-13T14:14:14Z	1	NA	0	0	أبو زكرياء بن عصفور
7486	0	فتح بن يوسف بن حزم البلنسي المقرىء، ابن أبي كبه، أبو نصر	NA	ابن أبي كبه	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2014-09-11T12:37:41Z	1	NA	0	0	الشيخ ابو الحسن الغافقي -ذكره
7487	0	فتح، مولى الخشني، أبو نصر	Fatḥ, mawlà de al-Ḫušanī, Abū Naṣr	NA	0	NA	400	aprox.	0	aprox.	NA	2010-12-29T01:14:54Z	2019-05-02T09:22:20Z	1	NA	0	1009	ابن الابار
7488	0	فتحون بن إبراهيم بن علي بن فتحون الأسدي	Fatḥūn	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	NA
7489	0	فتحون بن أبي البقاء، أبو الحسن	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	NA
7490	0	فتحون بن عبد الرحمن بن فتحون القيسي، أبو نصر	NA	NA	0	NA	464	rağab=marzo	0	NA	NA	2010-12-29T01:14:54Z	2012-05-30T11:25:52Z	1	NA	0	1072	NA
7491	609	فتحون بن محمد بن عبد الوارث بن فتحون التجيبي، أبو نصر	Fatḥūn b. Muḥammad b. ʿAbd al-Wāriṯ b. Fatḥūn al-Tuğībī, Abū Naṣr	NA	317	NA	393	martes 6 rabīʿ I=12 enero	76	ded.	NA	2010-12-29T01:14:54Z	2014-01-27T13:54:42Z	1	NA	929	1003	الصاحبان (IB)
7492	0	فتحونة بنت جعفر بن جعفر، أم الفتح	Fatḥūna bt. Ğaʿfar b. Ğaʿfar, Umm al-Fatḥ	NA	0	NA	0	NA	0	NA	"Literata y cronista murciana, quizá de época de Ibn Mardanīš, autora de una obra sobre esclavas cantoras de al-Andalus ""fī qiyān al-Andalus"" a imitación de la escrita por Abū l-Faraǧ al-Iṣbahānī."	2010-12-29T01:14:54Z	2019-05-07T16:29:29Z	1	NA	0	0	NA
7493	0	فتوح بن عبد الرحمن بن محمد الأنصاري، أبو نصر	Fattūḥ	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2012-04-25T12:06:28Z	1	NA	0	0	أبو الوليد مرزوق بن فتح (IB)
7494	0	فتوح بن عبد الله الأنصاري، (ابن) الفحام، أبو نصر	NA	الفحام / ابن الفحام	0	NA	538	v.	0	NA	NA	2010-12-29T01:14:54Z	2014-06-13T10:49:35Z	1	NA	0	1143	NA
7495	0	فتوح بن عبد الله بن فتوح بن حميد الأزدي، أبو نصر	NA	NA	0	NA	425	v.	0	NA	NA	2010-12-29T01:14:54Z	2014-06-13T10:47:58Z	1	NA	0	1033	NA
7496	0	فتوح بن محمد بن منظور بن ربيع بن جعفر بن ثعلبة الداخل بن مالك بن ثعلبة بن سلامة بن وقش بن زفبة بن زعوراء بن عبد الأشهل بن جشم بن الحارث بن عمرو بن مالك بن الأوس بن حارثة بن ثعلبة بن عمرو بن عامر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2013-07-12T13:51:32Z	1	NA	0	0	NA
7497	0	فتوح بن موسى بن أبي الفتوح (الفتح) بن عبد الواحد الفهري، أبو نصر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2012-06-18T21:54:39Z	1	NA	0	0	NA
7498	0	فتوح بن يونس بن حرمالش	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	NA
7499	0	فحر المعلمة	Faḥr al-Muʿallima	NA	0	NA	317	NA	0	NA	NA	2010-12-29T01:14:54Z	2018-09-18T14:28:08Z	1	NA	0	929	الرازي ـ قال (IF)
7500	0	فخر	Faḫr	NA	0	NA	206	dp., época de ʿAbd al-Raḥmān II	0	dp., época ʿAbd al-Raḥmān II	NA	2010-12-29T01:14:54Z	2017-07-27T09:12:29Z	1	NA	0	822	NA
7501	0	فراس بن أحمد بن عمر بن يوسف المخزومي، أبو المنازل	Firās b. Aḥmad b. ʿUmar b. Yūsuf al-Maḫzūmī, Abū l-Manāzil	NA	0	NA	324	v.	0	NA	NA	2010-12-29T01:14:54Z	2018-09-18T15:01:33Z	1	محمّد بن محمد اللبّاد بإفرِيقية سنة324	0	935	NA
7502	0	فرج بن حديدة المقرىء الظاهري	NA	NA	0	NA	480	lunes 13 muḥarram=19 abril/408	0	NA	NA	2010-12-29T01:14:54Z	2012-05-30T11:17:25Z	1	NA	0	1087	NA
7503	0	فرح (فرج) بن خلف بن أبي الفرح (الفرج)، أبو الفضل	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2014-06-04T10:53:43Z	1	NA	0	0	ابن الدباغ
7504	0	فرج بن أبي الحكم بن عبد الرحمن بن عبد الرحيم اليحصبي، أبو الحسن	Farağ b. Abī I-Ḥakam b. ʿAbd al-Raḥmān b. ʿAbd al-Raḥīm al-Yaḥṣubī, Abū I-Ḥasan	NA	0	NA	448	10 ḏū l-ḥiğğa=18 febrero	0	NA	NA	2010-12-29T01:14:54Z	2012-05-30T10:54:05Z	1	NA	0	1057	ابن مطاهر (IB)
7505	0	فرج بن أحمد بن سالم التنوخي	NA	NA	0	NA	455	v.	0	NA	NA	2010-12-29T01:14:54Z	2013-07-14T19:06:28Z	1	NA	0	1063	NA
7506	0	فرج بن إسماعيل بن يوسف بن نصر الرئيس الجليل، أبو سعيد	NA	NA	646	NA	720	NA	74	NA	NA	2010-12-29T01:14:54Z	2013-11-11T10:47:57Z	1	NA	1248	1320	NA
7507	0	فرج بن خلف بن فرج الكلابي قرطبي، أبو سعيد	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	NA
7508	0	فرج بن سلام، أبو بكر	Faraǧ b. Salām, Abū Bakr	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2019-05-19T20:00:25Z	1	▪ عمرو بن بحر الجاحظ <br>	0	0	NA
7509	356	فرج بن سلمة بن زهير بن مالك (بن سرحان بن زهير بن مالك بن أبي الأملح) البلوي، أبو سعيد	Farağ b. Salama b. Zuhayr b. Mālik (b. Sirḥān b. Zuhayr b. Mālik b. Abī l-Amlaḥ) al-Balawī, Abū Saʿīd	NA	288	NA	345	NA	57	ded. .	NA	2010-12-29T01:14:54Z	2019-03-29T13:02:03Z	1	بالقيران: أبو بكر محمد بن اللباد	900	956	سليمان بن أيوب ـ ذكره (IF)
7510	0	فرج بن طورينه (طورينة)، أبو الحزم	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	أبو الحزم خلف بن عيسى بن أبي درهم
7511	0	فرج بن عبد الله بن حجاج، أبو القاسم	Faraǧ b. ʿAbd Allāh b. Ḥaǧǧāǧ, Abū l-Qāsim	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2019-05-19T20:02:43Z	1	NA	0	0	NA
7512	0	فرج بن عبد الله بن سعدان الأنصاري، أبو عبد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	NA
7513	0	فرج بن عبد الله بن فرج بن عبد الرحمن الأنصاري، أبو سعيد	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:14:54Z	2010-12-29T01:14:54Z	1	NA	0	0	NA
